,content_id,part,content_questions,mean_content_accuracy,mean_prior_question_had_explanation,mean_prior_question_elapsed_time
7422,7422,7,13269,0.34622052,0.94679326,55842.05
7423,7423,7,13270,0.3790505,0.9472494,56161.43
7424,7424,7,13270,0.319367,0.94702333,55693.723
7425,7425,7,13269,0.6607883,0.9445324,56058.234
7426,7426,7,5356,0.8325243,0.9374533,53696.68
7427,7427,7,5356,0.7132188,0.93857354,52937.176
7428,7428,7,5356,0.92195666,0.9350261,53230.01
7429,7429,7,5356,0.7557879,0.9367065,53406.125
7430,7430,7,5356,0.698469,0.9367065,53629.207
7431,7431,7,5804,0.8244314,0.9622674,53416.52
7432,7432,7,5805,0.30852714,0.96210164,53409.5
7433,7433,7,5805,0.7300603,0.9612403,53278.004
7434,7434,7,5805,0.5366064,0.9619294,53318.242
7435,7435,7,5804,0.58425224,0.9648518,53823.453
7436,7436,7,978,0.5889571,0.9652352,48699.945
7437,7437,7,978,0.87116563,0.9509202,49675.117
7438,7438,7,4109,0.3867121,0.969579,56530.35
7439,7439,7,4109,0.38865903,0.97128254,56882.95
7440,7440,7,1848,0.60714287,0.9686147,55110.78
7441,7441,7,1848,0.5882035,0.9729437,54964.3
7442,7442,7,872,0.70412844,0.9678899,50071.836
7443,7443,7,872,0.86926603,0.94380736,50458.094
7444,7444,7,1381,0.77262855,0.9435192,47836.727
7445,7445,7,1381,0.61115134,0.93917453,48627.41
7446,7446,7,1381,0.85807383,0.9384504,48005.777
7447,7447,7,1381,0.7624909,0.9261405,48052.93
7448,7448,7,3388,0.4737308,0.94126326,50979.867
7449,7449,7,3387,0.85651016,0.93947446,50411.54
7450,7450,7,3387,0.572483,0.93858874,50614.086
7451,7451,7,3388,0.6750295,0.9439197,50881.52
7452,7452,7,2002,0.7137862,0.95654345,47319.97
7453,7453,7,2002,0.85714287,0.951049,47287.324
7454,7454,7,2002,0.73376626,0.955045,47259.547
7455,7455,7,2002,0.8696304,0.94955045,47802.707
7456,7456,7,3218,0.28154132,0.9620882,51763.715
7457,7457,7,3218,0.52548164,0.9614667,51604.31
7458,7458,7,3218,0.7420758,0.9630205,51246.273
7459,7459,7,3218,0.86606586,0.962399,51757.05
7460,7460,7,6503,0.91496235,0.9598647,50084.918
7461,7461,7,6503,0.83361524,0.95740426,49694.81
7462,7462,7,6503,0.6578502,0.96171,50051.805
7463,7463,7,6503,0.72997075,0.95817316,49705.418
7464,7464,7,159,0.5031447,0.8993711,49609.61
7465,7465,7,159,0.9811321,0.9496855,48957.63
7466,7466,7,159,0.8805031,0.9056604,47033.508
7467,7467,7,159,0.5283019,0.9371069,49805.105
7468,7468,7,2124,0.7735405,0.9340866,46816.387
7469,7469,7,2125,0.5567059,0.93835294,46572.426
7470,7470,7,2124,0.7052731,0.9420904,46625.33
7471,7471,7,2124,0.76129943,0.943032,47481.805
7472,7472,7,140,0.6571429,0.9285714,50989.63
7473,7473,7,141,0.822695,0.89361703,50542.418
7474,7474,7,140,0.6857143,0.94285715,51929.863
7475,7475,7,142,0.63380283,0.92253524,49980.156
7476,7476,7,235,0.5531915,0.87234044,54965.555
7477,7477,7,235,0.6893617,0.85106385,50532.152
7478,7478,7,235,0.7574468,0.8638298,50829.234
7479,7479,7,236,0.5254237,0.8601695,52317.47
7480,7480,7,4874,0.39844072,0.9622487,52960.5
7481,7481,7,4875,0.6053333,0.9606154,52947.477
7482,7482,7,4873,0.35830083,0.96142006,52538.64
7483,7483,7,4873,0.8278268,0.96429306,53000.266
7484,7484,7,9420,0.777707,0.95573246,55885.23
7485,7485,7,9420,0.6970276,0.9548832,55679.234
7486,7486,7,9420,0.73195326,0.954034,55716.336
7487,7487,7,9419,0.14768022,0.9565771,55635.7
7488,7488,7,9419,0.83830553,0.9525427,55953.61
7489,7489,7,15446,0.7673184,0.94225043,54846.29
7490,7490,7,15447,0.73243994,0.94413155,54372.504
7491,7491,7,15447,0.79394054,0.9425131,54513.85
7492,7492,7,15444,0.6493784,0.9441207,54275.406
7493,7493,7,15443,0.6969501,0.9438581,54670.176
7494,7494,7,7280,0.423489,0.9563187,54613.664
7495,7495,7,7279,0.5356505,0.9574117,54238.902
7496,7496,7,7280,0.69107145,0.9548077,54396.293
7497,7497,7,7280,0.72156596,0.9567308,54101.473
7498,7498,7,7280,0.7953297,0.9592033,54831.1
7499,7499,7,6194,0.7896351,0.9539877,52939.42
7500,7500,7,6194,0.46932516,0.9507588,52957.023
7501,7501,7,6193,0.6060068,0.9507508,52882.91
7502,7502,7,6194,0.61688733,0.9518889,52632.24
7503,7503,7,6194,0.883597,0.95334196,52884.203
7504,7504,7,6346,0.71273243,0.58525056,57283.902
7505,7505,7,6346,0.57532305,0.5858809,57310.945
7506,7506,7,6346,0.5510558,0.58446264,57304.06
7507,7507,7,6346,0.6055783,0.58493537,56823.414
7508,7508,7,6347,0.59445405,0.58452815,57148.01
7509,7509,7,2814,0.7089552,0.96268654,44020.18
7510,7510,7,2814,0.8589197,0.960199,43131.207
7511,7511,7,659,0.8118361,0.96054626,48460.547
7512,7512,7,659,0.8649469,0.95902884,49125.586
7513,7513,7,1253,0.6177175,0.94413406,49188.668
7514,7514,7,1253,0.9393456,0.9465283,49177.945
7515,7515,7,1253,0.8731046,0.9505187,49154.18
7516,7516,7,10137,0.85498667,0.9492947,56431.09
7517,7517,7,10137,0.8882312,0.9469271,55748.594
7518,7518,7,1395,0.7648746,0.953405,48344.54
7519,7519,7,1395,0.9455197,0.96200716,48904.824
7520,7520,7,1395,0.7749104,0.96200716,48407.23
7521,7521,7,2600,0.61615384,0.96884614,50122.855
7522,7522,7,2600,0.7253846,0.9703846,50156.504
7523,7523,7,2600,0.475,0.9642308,49920.3
7524,7524,7,2281,0.71109164,0.9500219,52479.69
7525,7525,7,2280,0.8276316,0.9451754,52753.355
7526,7526,7,2280,0.4644737,0.95,52146.582
7527,7527,7,2281,0.6738273,0.94651467,53506.875
7528,7528,7,4530,0.67350996,0.9571744,52686.203
7529,7529,7,4531,0.68329287,0.95652175,52353.207
7530,7530,7,4534,0.57057786,0.9587561,52659.676
7531,7531,7,4531,0.5725005,0.95983225,52815.79
7532,7532,7,725,0.8937931,0.9613793,40480.43
7533,7533,7,725,0.72965515,0.9489655,38345.68
7534,7534,7,799,0.88110137,0.96620774,45945.438
7535,7535,7,798,0.81077695,0.95238096,45653.625
7536,7536,7,1185,0.8894515,0.950211,45534.223
7537,7537,7,1185,0.84894514,0.9493671,45751.004
7538,7538,7,1185,0.90464133,0.9485232,46241.19
7539,7539,7,1594,0.86323714,0.955458,51216.277
7540,7540,7,1594,0.5828105,0.95859474,51325.465
7541,7541,7,2262,0.96021223,0.9659593,50009.9
7542,7542,7,2262,0.76746243,0.9668435,50104.336
7543,7543,7,2262,0.7223696,0.96507514,50628.168
7544,7544,7,1014,0.73471403,0.969428,43950.117
7545,7545,7,1014,0.8412229,0.9506903,42870.53
7546,7546,7,11,0.90909094,1.0,42400.0
7547,7547,7,11,0.8181818,1.0,42290.91
7548,7548,7,11,1.0,1.0,46706.0
7549,7549,7,11,1.0,1.0,50760.363
7550,7550,7,12,0.8333333,1.0,58999.918
7551,7551,7,922,0.86550975,0.9381779,48327.91
7552,7552,7,922,0.85141,0.96203905,49123.08
7553,7553,7,1313,0.71667933,0.95582634,49638.98
7554,7554,7,1313,0.8941356,0.9573496,48978.902
7555,7555,7,1313,0.8408225,0.9550647,48964.74
7556,7556,7,3818,0.6204819,0.97223675,53055.305
7557,7557,7,3818,0.43530643,0.96752226,52956.113
7558,7558,7,3817,0.9517946,0.9682997,53501.98
7559,7559,7,1844,0.89425164,0.9707158,50340.574
7560,7560,7,1844,0.58622557,0.9631236,49840.82
7561,7561,7,1967,0.8957804,0.9613625,47706.86
7562,7562,7,1966,0.48626652,0.96236014,47362.812
7563,7563,7,1967,0.8713777,0.9649212,48029.395
7564,7564,7,2154,0.7339833,0.95821726,45829.33
7565,7565,7,2154,0.9233983,0.9549675,45336.246
7566,7566,7,14,1.0,1.0,45014.07
7567,7567,7,14,0.5714286,1.0,35620.145
7568,7568,7,15,1.0,1.0,39276.535
7569,7569,7,1271,0.87096775,0.9520063,49957.91
7570,7570,7,1271,0.78914243,0.95672697,49875.29
7571,7571,7,1271,0.797797,0.9504327,49637.816
7572,7572,7,1943,0.8533196,0.94904786,47582.477
7573,7573,7,1942,0.7415036,0.94902164,48267.902
7574,7574,7,1942,0.69927907,0.95520085,47124.64
7575,7575,7,1861,0.5368082,0.9656099,49583.805
7576,7576,7,1861,0.62170875,0.9575497,48735.605
7577,7577,7,1861,0.82106394,0.9656099,49164.86
7578,7578,7,7932,0.71999496,0.9596571,50394.844
7579,7579,7,7934,0.87559867,0.9600454,50482.07
7580,7580,7,7931,0.39389735,0.959652,50531.83
7581,7581,7,2873,0.84023666,0.9631048,52250.79
7582,7582,7,2872,0.742688,0.9599582,52383.184
7583,7583,7,2872,0.6107242,0.96100277,51040.1
7584,7584,7,2903,0.78883916,0.96624184,51850.902
7585,7585,7,2903,0.8322425,0.958319,51538.594
7586,7586,7,2903,0.26524284,0.9579745,51142.03
7587,7587,7,1833,0.59738135,0.9607201,47624.52
7588,7588,7,1833,0.8701582,0.95526457,46851.918
7589,7589,7,1833,0.8717949,0.959629,47366.76
7590,7590,7,1833,0.6181124,0.9612657,47099.676
7591,7591,7,1929,0.6931052,0.94556767,46838.473
7592,7592,7,1929,0.8403318,0.9450492,47032.145
7593,7593,7,1929,0.83462936,0.9471229,47090.05
7594,7594,7,1929,0.6433385,0.94556767,47684.453
7595,7595,7,1592,0.89886934,0.95100504,48620.055
7596,7596,7,1591,0.6015085,0.9453174,48131.098
7597,7597,7,1591,0.8271527,0.9509742,48371.91
7598,7598,7,1591,0.8057825,0.95348835,48620.92
7599,7599,7,1557,0.6647399,0.9377007,48897.58
7600,7600,7,1557,0.76878613,0.940912,48974.207
7601,7601,7,1557,0.8811818,0.94026977,49445.06
7602,7602,7,1557,0.69749516,0.93962747,49202.984
7603,7603,7,6135,0.86601466,0.96348816,49791.03
7604,7604,7,6134,0.19400065,0.96103686,49557.67
7605,7605,7,6135,0.86389565,0.9602282,49702.58
7606,7606,7,6134,0.9168569,0.9639713,49296.605
7607,7607,7,1360,0.66544116,0.9507353,47296.496
7608,7608,7,1360,0.67720586,0.9485294,47432.3
7609,7609,7,1360,0.9007353,0.9492647,47632.37
7610,7610,7,1360,0.73014706,0.95441175,47334.582
7611,7611,7,1816,0.70154184,0.9548458,49441.734
7612,7612,7,1816,0.81828195,0.9487885,49326.414
7613,7613,7,1817,0.5921849,0.95542103,48982.633
7614,7614,7,1816,0.5787445,0.95154184,49247.957
7615,7615,7,2465,0.7391481,0.95862067,49151.83
7616,7616,7,2465,0.88438135,0.958215,48965.754
7617,7617,7,2466,0.9339011,0.9614761,49290.426
7618,7618,7,2465,0.38904664,0.95740366,49370.316
7619,7619,7,744,0.891129,0.96236557,43313.24
7620,7620,7,744,0.81989247,0.9663978,45383.316
7621,7621,7,676,0.84911245,0.9556213,46088.914
7622,7622,7,676,0.8920118,0.9674556,45568.97
7623,7623,7,978,0.799591,0.95501024,48869.527
7624,7624,7,978,0.8629857,0.95194274,48698.75
7625,7625,7,607,0.8731466,0.96046126,48151.992
7626,7626,7,607,0.8369028,0.95881385,49682.742
7627,7627,7,853,0.82063305,0.9601407,44984.434
7628,7628,7,853,0.7924971,0.96483004,44661.457
7629,7629,7,1182,0.89424706,0.96869713,39851.65
7630,7630,7,1182,0.64128596,0.964467,40275.984
7631,7631,7,9549,0.79505706,0.7079275,57599.45
7632,7632,7,9549,0.92512304,0.7066709,57762.28
7633,7633,7,824,0.9174757,0.9550971,49019.61
7634,7634,7,824,0.7973301,0.96480584,47603.33
7635,7635,7,1467,0.65916836,0.9461486,47034.996
7636,7636,7,1467,0.797546,0.9481936,46176.387
7637,7637,7,1467,0.793456,0.95296526,46394.52
7638,7638,7,8399,0.7155614,0.96594834,53732.69
7639,7639,7,8399,0.10060722,0.9641624,53912.066
7640,7640,7,8400,0.60571426,0.96440476,53457.24
7641,7641,7,1926,0.43873313,0.95379025,50952.742
7642,7642,7,1926,0.88733125,0.9600208,50237.586
7643,7643,7,1926,0.8011423,0.9569055,50493.832
7644,7644,7,860,0.94186044,0.95813954,44628.895
7645,7645,7,860,0.6534884,0.95813954,44960.234
7646,7646,7,1459,0.86703223,0.9396847,46803.17
7647,7647,7,1459,0.79163814,0.94653875,48338.645
7648,7648,7,1459,0.5798492,0.9451679,47393.37
7649,7649,7,1856,0.39439654,0.97252154,62729.19
7650,7650,7,1859,0.8676708,0.96342117,65160.324
7651,7651,7,1813,0.83618313,0.9718698,56326.504
7652,7652,7,1812,0.5275938,0.96854305,56756.645
7653,7653,7,966,0.7784679,0.95238096,45280.684
7654,7654,7,966,0.91407865,0.95134574,45792.004
7655,7655,7,966,0.7815735,0.9544513,45397.15
7656,7656,7,3045,0.3313629,0.96059114,55582.023
7657,7657,7,3045,0.6466338,0.9622332,55743.18
7658,7658,7,3044,0.7950066,0.96353483,55639.74
7659,7659,7,5431,0.9407107,0.94605047,50900.395
7660,7660,7,5431,0.87129444,0.9405266,51198.406
7661,7661,7,5431,0.60633403,0.94255203,50780.535
7662,7662,7,5431,0.9169582,0.9432885,51026.996
7663,7663,7,5431,0.8300497,0.9447616,51091.047
7664,7664,7,5445,0.81671256,0.9601469,51489.42
7665,7665,7,5445,0.22203857,0.95922863,51393.785
7666,7666,7,5445,0.9439853,0.96088153,51760.625
7667,7667,7,5445,0.76932967,0.95922863,51904.137
7668,7668,7,5446,0.94417924,0.9572163,51818.266
7669,7669,7,3396,0.89782095,0.25353357,44627.1
7670,7670,7,3396,0.95465255,0.25265017,42902.184
7671,7671,7,1055,0.7876777,0.9592417,51722.023
7672,7672,7,1055,0.5763033,0.9611374,50640.633
7673,7673,7,1078,0.8348794,0.9554731,51096.957
7674,7674,7,1078,0.80983305,0.9536178,51302.03
7675,7675,7,1078,0.648423,0.9471243,50971.883
7676,7676,7,1086,0.8112339,0.9668508,47720.17
7677,7677,7,1085,0.84792626,0.94930875,46976.88
7678,7678,7,1922,0.92819977,0.9510926,51796.426
7679,7679,7,1922,0.55150884,0.95369405,52407.184
7680,7680,7,1922,0.7955255,0.9583767,51902.902
7681,7681,7,2140,0.84392524,0.9504673,54024.566
7682,7682,7,2140,0.64439255,0.94345796,52503.926
7683,7683,7,2140,0.52056074,0.9457944,53713.03
7684,7684,7,10927,0.9183673,0.9494829,52798.137
7685,7685,7,10927,0.64647204,0.95122176,52816.543
7686,7686,7,10927,0.5814954,0.9531436,53002.38
7687,7687,7,10928,0.6081625,0.9493961,52686.625
7688,7688,7,10927,0.713096,0.95094717,52928.617
7689,7689,7,4376,0.71389395,0.9606947,53195.65
7690,7690,7,4376,0.6784735,0.95658135,52677.434
7691,7691,7,4377,0.69591045,0.96024674,52757.36
7692,7692,7,4376,0.70886654,0.95749545,52417.582
7693,7693,7,4376,0.51234,0.95795244,53247.97
7694,7694,7,4396,0.70291173,0.9570064,52127.375
7695,7695,7,4396,0.49454048,0.95950866,52046.92
7696,7696,7,4396,0.86055505,0.95313925,51779.53
7697,7697,7,4396,0.34190172,0.95791626,52423.0
7698,7698,7,4396,0.74249315,0.95518655,52374.367
7699,7699,7,5668,0.8253352,0.96012706,54295.56
7700,7700,7,5668,0.59844744,0.9585392,53915.137
7701,7701,7,5668,0.3168666,0.95836276,53374.574
7702,7702,7,5668,0.7238885,0.96065634,53589.71
7703,7703,7,5668,0.85885674,0.9603035,53385.758
7704,7704,7,4191,0.96516347,0.950847,50883.29
7705,7705,7,4191,0.9162491,0.9518015,51268.13
7706,7706,7,4191,0.6101169,0.9520401,50993.664
7707,7707,7,4191,0.7783345,0.9520401,51155.977
7708,7708,7,4191,0.89334285,0.9513243,50614.414
7709,7709,7,19238,0.9549329,0.9439651,52514.92
7710,7710,7,19239,0.73143095,0.94246066,52353.32
7711,7711,7,19239,0.5343833,0.943968,51981.06
7712,7712,7,19239,0.70856076,0.94500756,52121.78
7713,7713,7,19238,0.7574072,0.944173,52351.633
7714,7714,7,3126,0.8793986,0.9456174,50635.156
7715,7715,7,3126,0.834293,0.9456174,49824.703
7716,7716,7,3126,0.6922585,0.94913626,50466.816
7717,7717,7,3126,0.72360843,0.9465771,49808.723
7718,7718,7,3126,0.6733845,0.9465771,50161.22
7719,7719,7,3416,0.91188526,0.9455503,53254.805
7720,7720,7,3416,0.46370023,0.9437939,54145.836
7721,7721,7,3416,0.57435596,0.9429157,53067.465
7722,7722,7,3416,0.7344848,0.9435012,53187.066
7723,7723,7,3416,0.78337234,0.9443794,53230.992
7724,7724,7,3142,0.7581158,0.9388924,52998.914
7725,7725,7,3141,0.7755492,0.9407832,52264.418
7726,7726,7,3141,0.6571156,0.9379179,52029.816
7727,7727,7,3141,0.8981216,0.9404648,52443.05
7728,7728,7,3141,0.6622095,0.9404648,53330.37
7729,7729,7,5861,0.8832964,0.94761986,50491.35
7730,7730,7,5861,0.78706706,0.94813174,50275.812
7731,7731,7,5861,0.706876,0.945743,50142.58
7732,7732,7,5862,0.73865575,0.94677585,50669.496
7733,7733,7,5861,0.67872375,0.94932604,50539.656
7734,7734,7,5481,0.8381682,0.52162015,55508.23
7735,7735,7,5481,0.51651156,0.52307975,54957.23
7736,7736,7,5481,0.59660643,0.5228973,55198.64
7737,7737,7,5481,0.854771,0.5241744,55085.867
7738,7738,7,5481,0.6995074,0.5241744,54885.535
7739,7739,7,3241,0.79913604,0.9512496,47647.13
7740,7740,7,3241,0.9426103,0.9506325,47730.125
7741,7741,7,3240,0.41080248,0.94969136,47913.23
7742,7742,7,3241,0.7550139,0.94939834,47621.99
7743,7743,7,3240,0.80123454,0.94722223,47534.62
7744,7744,7,16741,0.7604683,0.94229734,54846.758
7745,7745,7,16739,0.89330304,0.9427684,54387.93
7746,7746,7,16739,0.67172474,0.9418125,54372.734
7747,7747,7,16739,0.79013085,0.94246966,54417.32
7748,7748,7,16740,0.69223416,0.9435484,54828.973
7749,7749,7,5957,0.7366124,0.9487997,53100.465
7750,7750,7,5957,0.7857982,0.947121,53077.484
7751,7751,7,5957,0.8113144,0.94728893,53022.14
7752,7752,7,5956,0.59335124,0.9504701,52950.676
7753,7753,7,5957,0.46097028,0.9452745,53025.824
7754,7754,7,134,0.6492537,0.97761196,43853.35
7755,7755,7,134,0.73134327,0.9701493,42221.016
7756,7756,7,2995,0.29015025,0.9616027,52389.996
7757,7757,7,2994,0.78056115,0.9599198,52456.543
7758,7758,7,2993,0.82659537,0.96257937,51485.0
7759,7759,7,2993,0.84664214,0.96024054,52746.312
7760,7760,7,1843,0.8393923,0.92132396,52433.695
7761,7761,7,1842,0.6612378,0.93268186,51411.715
7762,7762,7,1843,0.79327184,0.9289202,52245.44
7763,7763,7,1843,0.5664677,0.93163323,52344.71
7764,7764,7,5975,0.6386611,0.9623431,52290.547
7765,7765,7,5973,0.73145825,0.9630002,51430.707
7766,7766,7,5974,0.4618346,0.9660194,52151.07
7767,7767,7,1873,0.73037905,0.95675385,50605.312
7768,7768,7,1873,0.5296316,0.95248264,52060.836
7769,7769,7,1873,0.73144686,0.9530166,51201.88
7770,7770,7,8526,0.48756745,0.9560169,55025.336
7771,7771,7,8527,0.8340565,0.956022,55062.477
7772,7772,7,8527,0.7908995,0.9536766,54366.06
7773,7773,7,8526,0.5072719,0.954023,54671.35
7774,7774,7,8527,0.28087252,0.95461476,54915.92
7775,7775,7,11287,0.68175775,0.93753874,54307.277
7776,7776,7,11287,0.9074156,0.93550104,53888.18
7777,7777,7,11287,0.91016215,0.9392221,54251.05
7778,7778,7,11287,0.31514132,0.9378046,53839.195
7779,7779,7,11287,0.79631436,0.93753874,54154.26
7780,7780,7,6456,0.6488538,0.9507435,53807.312
7781,7781,7,6455,0.7474826,0.9515104,53281.695
7782,7782,7,6455,0.5767622,0.9502711,53225.227
7783,7783,7,6455,0.7169636,0.94841206,53039.047
7784,7784,7,6455,0.5508908,0.9510457,53575.473
7785,7785,7,8453,0.68058676,0.95752984,54257.74
7786,7786,7,8453,0.66437954,0.9582397,53632.543
7787,7787,7,8453,0.6708861,0.95752984,54113.0
7788,7788,7,8453,0.51532,0.95480895,53760.598
7789,7789,7,8453,0.56062937,0.95433575,54440.34
7790,7790,7,2638,0.80667174,0.9438969,48969.965
7791,7791,7,2638,0.757392,0.9427597,48554.605
7792,7792,7,2638,0.9711903,0.94048524,49476.043
7793,7793,7,2638,0.4636088,0.93972707,48818.418
7794,7794,7,2638,0.9329037,0.9423806,49058.17
7795,7795,7,5795,0.6759275,0.94667816,53063.875
7796,7796,7,5795,0.9280414,0.94874895,52965.9
7797,7797,7,5794,0.8695202,0.9482223,53188.203
7798,7798,7,5795,0.7996549,0.9471959,53009.633
7799,7799,7,5795,0.84590167,0.94478,53555.316
7800,7800,7,3830,0.60104436,0.9613577,50113.438
7801,7801,7,3830,0.9177546,0.96579635,50777.97
7802,7802,7,3830,0.564752,0.9626632,49887.18
7803,7803,7,3830,0.7469974,0.9618799,50215.67
7804,7804,7,2461,0.783015,0.9634295,48525.777
7805,7805,7,2462,0.7790414,0.96466285,48411.797
7806,7806,7,2461,0.85574967,0.9613978,48271.277
7807,7807,7,2462,0.7611698,0.9593826,47218.785
7808,7808,7,1902,0.820715,0.9616194,47191.934
7809,7809,7,1902,0.9484753,0.96319664,46874.004
7810,7810,7,1902,0.90641433,0.9616194,46958.438
7811,7811,7,1902,0.8564669,0.9616194,46916.69
7812,7812,7,1757,0.72908366,0.96642005,48185.79
7813,7813,7,1757,0.84291404,0.95332956,48362.96
7814,7814,7,1757,0.77632326,0.9612977,48815.066
7815,7815,7,1757,0.81047237,0.9618668,49395.293
7816,7816,7,2872,0.78203344,0.96100277,49268.074
7817,7817,7,2872,0.5891365,0.9571727,49420.35
7818,7818,7,2873,0.7612252,0.9526627,49367.68
7819,7819,7,2873,0.7490428,0.96032023,48366.168
7820,7820,7,5842,0.38873672,0.9679904,52174.113
7821,7821,7,5841,0.692176,0.9664441,52537.152
7822,7822,7,5842,0.8151318,0.96696335,52478.406
7823,7823,7,5841,0.4464989,0.9673001,51937.727
7824,7824,7,2201,0.94593364,0.9500227,46620.992
7825,7825,7,2201,0.7351204,0.95138574,47005.414
7826,7826,7,2201,0.8959564,0.96001816,47258.797
7827,7827,7,2201,0.5751931,0.95138574,47165.22
7828,7828,7,1888,0.60116524,0.9417373,47535.3
7829,7829,7,1888,0.88135594,0.9470339,47392.266
7830,7830,7,1888,0.7383475,0.94544494,47640.355
7831,7831,7,1888,0.8628178,0.9491525,47042.88
7832,7832,7,2088,0.7993295,0.9626437,48677.816
7833,7833,7,2087,0.9367513,0.9616675,49049.93
7834,7834,7,2089,0.61512685,0.96314025,49424.12
7835,7835,7,2088,0.52873564,0.967433,49364.918
7836,7836,7,2062,0.92337537,0.9529583,48643.94
7837,7837,7,2062,0.6299709,0.95053345,48807.652
7838,7838,7,2062,0.7992241,0.94762367,49069.785
7839,7839,7,2062,0.7837051,0.956838,49184.387
7840,7840,7,1434,0.58577406,0.9393305,47053.395
7841,7841,7,1434,0.8256625,0.9497908,45969.016
7842,7842,7,1434,0.83751744,0.95815897,47113.938
7843,7843,7,1270,0.87559056,0.96456695,48865.023
7844,7844,7,1270,0.7598425,0.9480315,48235.734
7845,7845,7,1568,0.65242344,0.95790815,48085.633
7846,7846,7,1568,0.85459185,0.95471936,47041.363
7847,7847,7,1568,0.58864796,0.95408165,47453.582
7848,7848,7,19,0.7894737,1.0,56200.74
7849,7849,7,19,0.36842105,0.94736844,58580.445
7850,7850,7,20,1.0,1.0,56861.55
7851,7851,1,12617,0.8390267,0.98121583,20603.828
7852,7852,1,7792,0.94289017,0.9835729,17644.217
7853,7853,1,5664,0.9134887,0.9798729,17153.887
7854,7854,1,19019,0.84336716,0.9824912,22170.664
7855,7855,1,7241,0.81867146,0.9752796,21873.375
7856,7856,1,7815,0.89110684,0.9787588,21169.637
7857,7857,1,7896,0.8714539,0.9774569,22804.34
7858,7858,1,11965,0.8712913,0.9046385,23791.434
7859,7859,1,47486,0.38124922,0.68651813,23206.81
7860,7860,1,21733,0.95481527,0.28113928,20079.855
7861,7861,1,5477,0.92550665,0.97900313,19010.799
7862,7862,1,4203,0.9802522,0.97596955,16797.287
7863,7863,1,48307,0.8952533,0.6722421,19257.525
7864,7864,1,5897,0.9174156,0.9755808,22205.678
7865,7865,1,11711,0.9252839,0.9824097,20499.188
7866,7866,1,8781,0.94886684,0.98109555,21540.355
7867,7867,1,25307,0.8187853,0.9611175,22182.484
7868,7868,1,2188,0.7212066,0.96389395,22215.3
7869,7869,1,10848,0.8572087,0.983868,25177.76
7870,7870,1,15449,0.856625,0.9642048,22288.246
7871,7871,1,11089,0.81197584,0.9635675,21491.55
7872,7872,1,13207,0.8795336,0.9773605,20117.67
7873,7873,1,12101,0.75266504,0.94719446,21347.21
7874,7874,1,8105,0.85391736,0.9790253,21246.018
